,Median Rent 2016,Tract Number,Neighborhood,Location,ZIP
1980,1164.0,405201,Baldwin Park,"(34.0849785, -117.9522585)",91790
1981,1164.0,405201,Baldwin Park,"(34.0849785, -117.9522585)",91706
1982,1172.0,405202,Baldwin Park,"(34.0804875, -117.96285)",91706
1983,1419.0,405203,Baldwin Park,"(34.076437, -117.956923)",91790
1984,1419.0,405203,Baldwin Park,"(34.076437, -117.956923)",91706
1985,1220.0,405301,Vincent,"(34.0876105, -117.9415245)",91790
1986,1220.0,405301,Vincent,"(34.0876105, -117.9415245)",91722
1987,1338.0,405302,West Covina,"(34.0767645, -117.946434)",91790
1988,1862.0,405400,Vincent,"(34.09288, -117.9336065)",91722
1989,1862.0,405400,Vincent,"(34.09288, -117.9336065)",91706
1990,1121.0,405500,West Covina,"(34.0794265, -117.928137)",91790
1991,1121.0,405500,West Covina,"(34.0794265, -117.928137)",91722
1992,990.0,405600,West Covina,"(34.080479, -117.9164905)",91791
1993,990.0,405600,West Covina,"(34.080479, -117.9164905)",91722
1994,990.0,405600,West Covina,"(34.080479, -117.9164905)",91790
1995,1167.0,405701,Vincent,"(34.0930845, -117.9209895)",91722
1996,1274.0,405702,Covina,"(34.092311, -117.9121105)",91791
1997,1274.0,405702,Covina,"(34.092311, -117.9121105)",91722
1998,1476.0,405800,Covina,"(34.103307, -117.9121645)",91722
1999,1446.0,405900,Covina,"(34.103067, -117.8901905)",91722
2000,1639.0,406000,Covina,"(34.08987, -117.8989325)",91723
2001,1639.0,406000,Covina,"(34.08987, -117.8989325)",91722
2002,1395.0,406101,Covina,"(34.090927, -117.8901515)",91723
2003,1395.0,406101,Covina,"(34.090927, -117.8901515)",91722
2004,1227.0,406102,Covina,"(34.080762, -117.8901315)",91723
2005,1227.0,406102,Covina,"(34.080762, -117.8901315)",91791
2006,1076.0,406200,Covina,"(34.0790655, -117.8944835)",91791
2007,1076.0,406200,Covina,"(34.0790655, -117.8944835)",91723
2008,1636.0,406300,West Covina,"(34.058745, -117.87651)",91724
2009,1636.0,406300,West Covina,"(34.058745, -117.87651)",91791
2010,2560.0,406402,West Covina,"(34.0574215, -117.8990455)",91791
2011,1625.0,406411,West Covina,"(34.0687605, -117.8988995)",91791
2012,995.0,406412,West Covina,"(34.0649545, -117.898946)",91791
2013,1474.0,406500,West Covina,"(34.0666225, -117.919599)",91790
2014,1474.0,406500,West Covina,"(34.0666225, -117.919599)",91791
2015,1862.0,406601,West Covina,"(34.0557305, -117.916683)",91744
2016,1862.0,406601,West Covina,"(34.0557305, -117.916683)",91791
2017,1862.0,406601,West Covina,"(34.0557305, -117.916683)",91790
2018,1329.0,406602,West Covina,"(34.0548195, -117.934636)",91790
2019,1329.0,406602,West Covina,"(34.0548195, -117.934636)",91744
2020,1456.0,406701,West Covina,"(34.0554275, -117.9462745)",91744
2021,1456.0,406701,West Covina,"(34.0554275, -117.9462745)",91790
2022,1438.0,406702,West Covina,"(34.0638995, -117.9353755)",91790
2023,1438.0,406702,West Covina,"(34.0638995, -117.9353755)",91793
2024,1266.0,406800,West Covina,"(34.0629195, -117.953793)",91790
2025,1250.0,406901,West Puente Valley,"(34.0590435, -117.968603)",91706
2026,1250.0,406901,West Puente Valley,"(34.0590435, -117.968603)",91746
2027,1250.0,406901,West Puente Valley,"(34.0590435, -117.968603)",91790
2028,1125.0,406902,West Puente Valley,"(34.056693, -117.964561)",91790
2029,1125.0,406902,West Puente Valley,"(34.056693, -117.964561)",91746
2030,1125.0,406902,West Puente Valley,"(34.056693, -117.964561)",91744
2031,1434.0,407001,West Puente Valley,"(34.060681, -117.978103)",91746
2032,1434.0,407001,West Puente Valley,"(34.060681, -117.978103)",91706
2033,1821.0,407002,Industry,"(34.053581, -117.992902)",91706
2034,1821.0,407002,Industry,"(34.053581, -117.992902)",91746
2035,989.0,407101,La Puente,"(34.047535, -117.972437)",91744
2036,989.0,407101,La Puente,"(34.047535, -117.972437)",91746
2037,1425.0,407102,La Puente,"(34.0437405, -117.976774)",91746
2038,1425.0,407102,La Puente,"(34.0437405, -117.976774)",91744
2039,1111.0,407200,La Puente,"(34.0334615, -117.9610665)",91747
2040,1111.0,407200,La Puente,"(34.0334615, -117.9610665)",91744
2041,1599.0,407301,West Puente Valley,"(34.0454965, -117.9587185)",91744
2042,1396.0,407302,West Puente Valley,"(34.039506, -117.960844)",91744
2043,1686.0,407400,West Covina,"(34.0523575, -117.9577655)",91790
2044,1265.0,407501,La Puente,"(34.04734, -117.948319)",91744
2045,1409.0,407502,Valinda,"(34.04334, -117.9385445)",91744
2046,804.0,407601,La Puente,"(34.0383465, -117.947004)",91744
2047,1407.0,407602,La Puente,"(34.03063, -117.944401)",91744
2048,996.0,407701,La Puente,"(34.0136315, -117.929283)",91744
2049,1606.0,407702,La Puente,"(34.0206605, -117.947234)",91744
2050,1232.0,407801,Valinda,"(34.030198, -117.921188)",91744
2051,1457.0,407802,Industry,"(34.0264515, -117.931011)",91744
2052,1561.0,407900,Valinda,"(34.041661, -117.9269725)",91792
2053,1561.0,407900,Valinda,"(34.041661, -117.9269725)",91744
2054,1363.0,408003,West Covina,"(34.0452465, -117.9168025)",91791
2055,1363.0,408003,West Covina,"(34.0452465, -117.9168025)",91744
2056,1363.0,408003,West Covina,"(34.0452465, -117.9168025)",91792
2057,1343.0,408004,West Covina,"(34.037498, -117.915708)",91792
2058,1570.0,408005,West Covina,"(34.0483655, -117.8955145)",91791
2059,1435.0,408006,West Covina,"(34.034816, -117.9018715)",91792
2060,1471.0,408133,West Covina,"(34.024356, -117.9101125)",91744
2061,1471.0,408133,West Covina,"(34.024356, -117.9101125)",91792
2062,2054.0,408134,West Covina,"(34.0229315, -117.897437)",91792
2063,1860.0,408135,West Covina,"(34.0169595, -117.8983025)",91792
2064,1673.0,408136,West Covina,"(34.009563, -117.874467)",91792
2065,1542.0,408137,South San Jose Hills,"(34.009108, -117.883356)",91744
2066,1542.0,408137,South San Jose Hills,"(34.009108, -117.883356)",91792
2067,1270.0,408138,South San Jose Hills,"(34.019139, -117.9167095)",91744
2068,1345.0,408139,South San Jose Hills,"(34.012163, -117.91348)",91744
2069,1660.0,408140,South San Jose Hills,"(34.0091825, -117.9035275)",91744
2070,1454.0,408141,South San Jose Hills,"(34.0082915, -117.8946755)",91744
2071,1454.0,408141,South San Jose Hills,"(34.0082915, -117.8946755)",91792
2072,1025.0,408202,Industry,"(34.021924, -117.9637775)",91745
2073,1025.0,408202,Industry,"(34.021924, -117.9637775)",91748
2074,1025.0,408202,Industry,"(34.021924, -117.9637775)",91715
2075,1025.0,408202,Industry,"(34.021924, -117.9637775)",91746
2076,1025.0,408202,Industry,"(34.021924, -117.9637775)",91744
2077,1404.0,408211,Industry,"(34.0001605, -117.9097205)",91744
2078,1404.0,408211,Industry,"(34.0001605, -117.9097205)",91748
2079,2006.0,408212,Rowland Heights,"(33.9946135, -117.8795045)",91789
2080,2006.0,408212,Rowland Heights,"(33.9946135, -117.8795045)",91748
2081,1449.0,408301,Avocado Heights,"(34.0464555, -117.997756)",91746
2082,1391.0,408302,Industry,"(34.0386535, -118.018099)",91746
2083,1391.0,408302,Industry,"(34.0386535, -118.018099)",90601
2084,1190.0,408303,Avocado Heights,"(34.035328, -118.0084775)",91746
2085,1190.0,408303,Avocado Heights,"(34.035328, -118.0084775)",90601
2086,1595.0,408401,Hacienda Heights,"(34.018007, -117.9819095)",91745
2087,1885.0,408402,Hacienda Heights,"(34.012346, -118.007998)",90601
2088,1885.0,408402,Hacienda Heights,"(34.012346, -118.007998)",91745
2089,1885.0,408402,Hacienda Heights,"(34.012346, -118.007998)",91746
2090,1502.0,408501,Hacienda Heights,"(34.011155, -117.9683905)",91745
2091,2316.0,408503,Hacienda Heights,"(33.984682, -117.985573)",91745
2092,1493.0,408504,Hacienda Heights,"(33.9992735, -117.971451)",91745
2093,1847.0,408505,Hacienda Heights,"(34.0016935, -117.980212)",91745
2094,1696.0,408623,Hacienda Heights,"(33.9957455, -117.9377215)",91745
2095,2302.0,408624,Hacienda Heights,"(33.9940835, -117.949281)",91745
2096,2063.0,408625,Hacienda Heights,"(33.989193, -117.9634505)",91745
2097,1564.0,408626,Rowland Heights,"(33.984523, -117.919022)",91748
2098,2375.0,408627,Rowland Heights,"(33.9754885, -117.925286)",91748
2099,1551.0,408628,Hacienda Heights,"(33.9825995, -117.9424605)",91745
2100,2088.0,408629,Hacienda Heights,"(33.97933, -117.961636)",91745
2101,1976.0,408630,Hacienda Heights,"(34.006434, -117.9562915)",91745
2102,1760.0,408631,Hacienda Heights,"(34.0007955, -117.9583205)",91745
2103,2466.0,408703,Rowland Heights,"(33.960901, -117.8902285)",91765
2104,2466.0,408703,Rowland Heights,"(33.960901, -117.8902285)",90631
2105,2466.0,408703,Rowland Heights,"(33.960901, -117.8902285)",91748
2106,2466.0,408703,Rowland Heights,"(33.960901, -117.8902285)",91789
2107,1279.0,408704,Rowland Heights,"(33.9807035, -117.8942965)",91748
2108,1842.0,408705,Rowland Heights,"(33.981461, -117.8780945)",91748
2109,1925.0,408722,Rowland Heights,"(33.9698315, -117.9034445)",91748
2110,2091.0,408723,Rowland Heights,"(33.977858, -117.901395)",91748
2111,1224.0,408724,Rowland Heights,"(33.984203, -117.9030725)",91748
2112,1173.0,408800,Pomona,"(34.0571575, -117.7501715)",91766
2113,1173.0,408800,Pomona,"(34.0571575, -117.7501715)",91767
2114,1173.0,408800,Pomona,"(34.0571575, -117.7501715)",91769
2115,1173.0,408800,Pomona,"(34.0571575, -117.7501715)",91768
2116,1718.0,430002,Duarte,"(34.13847, -117.953691)",91010
2117,1718.0,430002,Duarte,"(34.13847, -117.953691)",91008
2118,1983.0,430003,Monrovia,"(34.1682255, -117.942383)",91010
2119,1983.0,430003,Monrovia,"(34.1682255, -117.942383)",91008
2120,1266.0,430101,Duarte,"(34.13806, -117.976469)",91009
2121,1266.0,430101,Duarte,"(34.13806, -117.976469)",91010
2122,1261.0,430102,Duarte,"(34.126938, -117.978573)",91010
2123,2300.0,430200,Bradbury,"(34.1543995, -117.968573)",91008
2124,2300.0,430200,Bradbury,"(34.1543995, -117.968573)",91016
2125,2300.0,430200,Bradbury,"(34.1543995, -117.968573)",91010
2126,2500.0,430301,Monrovia,"(34.172824, -117.9820805)",91016
2127,1241.0,430302,Monrovia,"(34.1560235, -118.0059215)",91016
2128,1945.0,430400,Arcadia,"(34.1624785, -118.0241555)",91006
2129,1945.0,430400,Arcadia,"(34.1624785, -118.0241555)",91024
2130,1417.0,430501,Sierra Madre,"(34.173047, -118.04891)",91024
2131,1480.0,430502,Sierra Madre,"(34.161851, -118.0532625)",91025
2132,1480.0,430502,Sierra Madre,"(34.161851, -118.0532625)",91024
2133,2419.0,430600,Sierra Madre,"(34.1573315, -118.0497665)",91006
2134,2419.0,430600,Sierra Madre,"(34.1573315, -118.0497665)",91024
2135,1344.0,430701,Arcadia,"(34.13986, -118.0557935)",91007
2136,1415.0,430721,Arcadia,"(34.137955, -118.0428805)",91006
2137,1415.0,430721,Arcadia,"(34.137955, -118.0428805)",91007
2138,1506.0,430723,Arcadia,"(34.1299445, -118.058709)",91007
2139,1422.0,430724,Arcadia,"(34.126758, -118.058631)",91077
2140,1422.0,430724,Arcadia,"(34.126758, -118.058631)",91775
2141,1422.0,430724,Arcadia,"(34.126758, -118.058631)",91007
2142,1489.0,430801,Arcadia,"(34.1375775, -118.0259295)",91066
2143,1489.0,430801,Arcadia,"(34.1375775, -118.0259295)",91006
2144,1539.0,430802,Arcadia,"(34.126444, -118.020276)",91006
2145,1539.0,430802,Arcadia,"(34.126444, -118.020276)",91016
2146,1648.0,430803,Arcadia,"(34.114675, -118.020923)",91016
2147,1648.0,430803,Arcadia,"(34.114675, -118.020923)",91006
2148,1331.0,430901,Monrovia,"(34.1406955, -118.01286)",91016
2149,1446.0,430902,Monrovia,"(34.1364995, -118.0127975)",91016
2150,1446.0,430902,Monrovia,"(34.1364995, -118.0127975)",91006
2151,1288.0,431001,Monrovia,"(34.148164, -118.0057195)",91017
2152,1288.0,431001,Monrovia,"(34.148164, -118.0057195)",91016
2153,1111.0,431002,Monrovia,"(34.1455095, -117.983079)",91016
2154,1111.0,431002,Monrovia,"(34.1455095, -117.983079)",91008
2155,1336.0,431100,Monrovia,"(34.1351215, -117.9958)",91016
2156,1241.0,431200,Mayflower Village,"(34.124229, -117.9953005)",91016
2157,1241.0,431200,Mayflower Village,"(34.124229, -117.9953005)",91010
2158,1703.0,431300,Mayflower Village,"(34.1248395, -118.007363)",91006
2159,1703.0,431300,Mayflower Village,"(34.1248395, -118.007363)",91016
2160,1143.0,431400,Mayflower Village,"(34.111617, -118.0087095)",91016
2161,1143.0,431400,Mayflower Village,"(34.111617, -118.0087095)",91006
2162,1094.0,431501,Temple City,"(34.0998655, -118.033)",91731
2163,1094.0,431501,Temple City,"(34.0998655, -118.033)",91007
2164,1094.0,431501,Temple City,"(34.0998655, -118.033)",91780
2165,1626.0,431502,Arcadia,"(34.1022305, -118.0190775)",91780
2166,1626.0,431502,Arcadia,"(34.1022305, -118.0190775)",91006
2167,998.0,431600,Arcadia,"(34.109675, -118.04223)",91007
2168,998.0,431600,Arcadia,"(34.109675, -118.04223)",91780
2169,998.0,431600,Arcadia,"(34.109675, -118.04223)",91006
2170,1274.0,431700,Arcadia,"(34.121786, -118.0430065)",91006
2171,1274.0,431700,Arcadia,"(34.121786, -118.0430065)",91007
2172,1482.0,431800,East San Gabriel,"(34.1196565, -118.060933)",91007
2173,1482.0,431800,East San Gabriel,"(34.1196565, -118.060933)",91780
2174,1482.0,431800,East San Gabriel,"(34.1196565, -118.060933)",91775
2175,1292.0,431900,Temple City,"(34.1103835, -118.0601525)",91007
2176,1292.0,431900,Temple City,"(34.1103835, -118.0601525)",91780
2177,1244.0,432000,Temple City,"(34.1021645, -118.05255)",91007
2178,1244.0,432000,Temple City,"(34.1021645, -118.05255)",91780
2179,1606.0,432101,Temple City,"(34.095852, -118.0428825)",91780
2180,1500.0,432102,Temple City,"(34.0920835, -118.0583895)",91780
2181,1500.0,432102,Temple City,"(34.0920835, -118.0583895)",91731
2182,1237.0,432201,Rosemead,"(34.0877335, -118.0829205)",91770
2183,1237.0,432201,Rosemead,"(34.0877335, -118.0829205)",91776
2184,1297.0,432202,Rosemead,"(34.087255, -118.072769)",91770
2185,1297.0,432202,Rosemead,"(34.087255, -118.072769)",91776
2186,1412.0,432300,El Monte,"(34.08602, -118.0440085)",91731
2187,1412.0,432300,El Monte,"(34.08602, -118.0440085)",91780
2188,1134.0,432401,El Monte,"(34.090727, -118.0227495)",91731
2189,1134.0,432401,El Monte,"(34.090727, -118.0227495)",91732
2190,1112.0,432402,El Monte,"(34.0855885, -118.027564)",91732
2191,1112.0,432402,El Monte,"(34.0855885, -118.027564)",91731
2192,1314.0,432500,El Monte,"(34.095687, -118.006679)",91732
2193,1314.0,432500,El Monte,"(34.095687, -118.006679)",91006
2194,1215.0,432601,El Monte,"(34.082497, -118.014655)",91732
2195,1554.0,432602,El Monte,"(34.081728, -118.005815)",91732
2196,1074.0,432700,El Monte,"(34.0757515, -118.034977)",91732
2197,1074.0,432700,El Monte,"(34.0757515, -118.034977)",91731
2198,786.0,432801,El Monte,"(34.077308, -118.0459705)",91731
2199,1043.0,432802,El Monte,"(34.07872, -118.0526435)",91770
2200,1043.0,432802,El Monte,"(34.07872, -118.0526435)",91731
2201,1241.0,432901,Rosemead,"(34.076691, -118.071417)",91770
2202,1284.0,432902,Rosemead,"(34.0795, -118.06021)",91770
2203,1284.0,432902,Rosemead,"(34.0795, -118.06021)",91731
2204,850.0,433101,El Monte,"(34.0677255, -118.0599025)",91731
2205,850.0,433101,El Monte,"(34.0677255, -118.0599025)",91770
2206,850.0,433101,El Monte,"(34.0677255, -118.0599025)",91733
2207,1113.0,433102,El Monte,"(34.0656045, -118.059547)",91733
2208,979.0,433200,El Monte,"(34.0683885, -118.035671)",91731
2209,979.0,433200,El Monte,"(34.0683885, -118.035671)",91734
2210,979.0,433200,El Monte,"(34.0683885, -118.035671)",91733
2211,975.0,433302,El Monte,"(34.062295, -118.0160455)",91732
2212,1064.0,433304,El Monte,"(34.07061, -118.020361)",91732
2213,1064.0,433304,El Monte,"(34.07061, -118.020361)",91731
2214,1175.0,433305,El Monte,"(34.0700755, -118.0125525)",91732
2215,1244.0,433306,El Monte,"(34.0706755, -118.0077885)",91732
2216,1319.0,433307,El Monte,"(34.0703895, -118.0062695)",91732
2217,1283.0,433401,El Monte,"(34.0594255, -118.0425465)",91733
2218,1070.0,433402,El Monte,"(34.0594235, -118.034921)",91733
2219,1048.0,433403,El Monte,"(34.0624165, -118.025695)",91731
2220,1048.0,433403,El Monte,"(34.0624165, -118.025695)",91732
2221,1048.0,433403,El Monte,"(34.0624165, -118.025695)",91733
2222,828.0,433501,South El Monte,"(34.057252, -118.066095)",91733
2223,1229.0,433503,South El Monte,"(34.0554575, -118.0490075)",91733
2224,1149.0,433504,South El Monte,"(34.0572675, -118.0534915)",91733
2225,1180.0,433601,Rosemead,"(34.0674675, -118.0749165)",91770
2226,1023.0,433602,South San Gabriel,"(34.057426, -118.0747145)",91770
2227,1023.0,433602,South San Gabriel,"(34.057426, -118.0747145)",91733
2228,1137.0,433700,South El Monte,"(34.045791, -118.058566)",91733
2229,1164.0,433801,South El Monte,"(34.0483455, -118.0364625)",91733
2230,1342.0,433802,Whittier Narrows,"(34.032494, -118.0598455)",91733
2231,1014.0,433901,El Monte,"(34.058593, -118.019927)",91732
2232,1205.0,433902,El Monte,"(34.0521205, -118.0255815)",91732
2233,1205.0,433902,El Monte,"(34.0521205, -118.0255815)",91733
2234,1366.0,434001,El Monte,"(34.051401, -118.014185)",91732
2235,1116.0,434003,El Monte,"(34.0462105, -118.022669)",91732
2236,1116.0,434003,El Monte,"(34.0462105, -118.022669)",91733
2237,1329.0,434004,South El Monte,"(34.040226, -118.0317375)",91733
2238,2250.0,460000,Pasadena,"(34.1774565, -118.0830185)",91107
2239,1652.0,460100,Altadena,"(34.1912975, -118.1110615)",91107
2240,1652.0,460100,Altadena,"(34.1912975, -118.1110615)",91001
2241,1687.0,460200,Altadena,"(34.2009205, -118.136652)",91001
2242,1493.0,460301,Altadena,"(34.2073225, -118.1562895)",91001
2243,1478.0,460302,Altadena,"(34.1949925, -118.157667)",91001
2244,1269.0,460401,Pasadena,"(34.217813, -118.1788775)",91103
2245,1269.0,460401,Pasadena,"(34.217813, -118.1788775)",91001
2246,1269.0,460401,Pasadena,"(34.217813, -118.1788775)",91011
2247,2453.0,460501,La Canada Flintridge,"(34.2156925, -118.1897915)",91011
2248,2343.0,460502,La Canada Flintridge,"(34.2051075, -118.1950465)",91012
2249,2343.0,460502,La Canada Flintridge,"(34.2051075, -118.1950465)",91011
2250,2036.0,460600,La Canada Flintridge,"(34.2261145, -118.2193885)",91011
2251,2539.0,460700,La Canada Flintridge,"(34.1946605, -118.196153)",91103
2252,2539.0,460700,La Canada Flintridge,"(34.1946605, -118.196153)",91011
2253,2539.0,460700,La Canada Flintridge,"(34.1946605, -118.196153)",91206
2254,3500.0,460800,Pasadena,"(34.163146, -118.1778035)",91011
2255,3500.0,460800,Pasadena,"(34.163146, -118.1778035)",91105
2256,3500.0,460800,Pasadena,"(34.163146, -118.1778035)",91103
2257,1431.0,460900,Pasadena,"(34.176907, -118.162811)",91103
2258,1431.0,460900,Pasadena,"(34.176907, -118.162811)",91001
2259,1417.0,461000,Altadena,"(34.187722, -118.1609895)",91103
2260,1417.0,461000,Altadena,"(34.187722, -118.1609895)",91001
2261,1351.0,461100,Altadena,"(34.1845865, -118.141115)",91001
2262,1663.0,461200,Altadena,"(34.1801065, -118.113418)",91107
2263,1663.0,461200,Altadena,"(34.1801065, -118.113418)",91001
2264,1663.0,461200,Altadena,"(34.1801065, -118.113418)",91003
2265,1294.0,461300,Altadena,"(34.1738235, -118.113483)",91107
2266,1294.0,461300,Altadena,"(34.1738235, -118.113483)",91001
2267,1294.0,461300,Altadena,"(34.1738235, -118.113483)",91104
2268,1232.0,461400,Pasadena,"(34.1727525, -118.124329)",91104
2269,1232.0,461400,Pasadena,"(34.1727525, -118.124329)",91114
2270,1430.0,461501,Pasadena,"(34.1751325, -118.136805)",91104
2271,1231.0,461502,Pasadena,"(34.175203, -118.146197)",91104
2272,1231.0,461502,Pasadena,"(34.175203, -118.146197)",91103
2273,1078.0,461600,Pasadena,"(34.161608, -118.1571605)",91103
2274,1636.0,461700,Pasadena,"(34.160159, -118.162866)",91103
2275,1636.0,461700,Pasadena,"(34.160159, -118.162866)",91105
2276,1178.0,461901,Pasadena,"(34.1537915, -118.149329)",91102
2277,1178.0,461901,Pasadena,"(34.1537915, -118.149329)",91101
2278,1178.0,461901,Pasadena,"(34.1537915, -118.149329)",91104
2279,1178.0,461901,Pasadena,"(34.1537915, -118.149329)",91103
2280,1178.0,461901,Pasadena,"(34.1537915, -118.149329)",91109
2281,1427.0,461902,Pasadena,"(34.148899, -118.148574)",91103
2282,1427.0,461902,Pasadena,"(34.148899, -118.148574)",91105
2283,1427.0,461902,Pasadena,"(34.148899, -118.148574)",91199
2284,1427.0,461902,Pasadena,"(34.148899, -118.148574)",91188
2285,1427.0,461902,Pasadena,"(34.148899, -118.148574)",91101
2286,1427.0,461902,Pasadena,"(34.148899, -118.148574)",91124
2287,1213.0,462001,Pasadena,"(34.163362, -118.143829)",91103
2288,1213.0,462001,Pasadena,"(34.163362, -118.143829)",91104
2289,1071.0,462002,Pasadena,"(34.163333, -118.148361)",91103
2290,1140.0,462100,Pasadena,"(34.163369, -118.1369255)",91104
2291,1100.0,462201,Pasadena,"(34.1548915, -118.136967)",91101
2292,1100.0,462201,Pasadena,"(34.1548915, -118.136967)",91104
2293,1728.0,462202,Pasadena,"(34.148926, -118.1369075)",91182
2294,1728.0,462202,Pasadena,"(34.148926, -118.1369075)",91101
2295,1301.0,462301,Pasadena,"(34.15491, -118.126929)",91106
2296,1301.0,462301,Pasadena,"(34.15491, -118.126929)",91101
2297,1301.0,462301,Pasadena,"(34.15491, -118.126929)",91104
2298,1632.0,462302,Pasadena,"(34.149181, -118.126882)",91116
2299,1632.0,462302,Pasadena,"(34.149181, -118.126882)",91106
2300,1632.0,462302,Pasadena,"(34.149181, -118.126882)",91101
2301,1169.0,462400,Pasadena,"(34.163408, -118.1263885)",91104
2302,1454.0,462500,Pasadena,"(34.1667025, -118.1045445)",91104
2303,1454.0,462500,Pasadena,"(34.1667025, -118.1045445)",91107
2304,1769.0,462600,Pasadena,"(34.1611715, -118.112295)",91104
2305,1377.0,462700,Pasadena,"(34.1519795, -118.1138535)",91106
2306,1377.0,462700,Pasadena,"(34.1519795, -118.1138535)",91104
2307,1377.0,462700,Pasadena,"(34.1519795, -118.1138535)",91107
2308,1317.0,462800,Pasadena,"(34.152173, -118.103306)",91107
2309,1317.0,462800,Pasadena,"(34.152173, -118.103306)",91104
2310,2263.0,462900,Pasadena,"(34.153862, -118.0899055)",91121
2311,2263.0,462900,Pasadena,"(34.153862, -118.0899055)",91117
2312,2263.0,462900,Pasadena,"(34.153862, -118.0899055)",91107
2313,2028.0,463000,Pasadena,"(34.154951, -118.075158)",91107
2314,1395.0,463101,East Pasadena,"(34.140347, -118.070446)",91107
2315,1395.0,463101,East Pasadena,"(34.140347, -118.070446)",91007
2316,1696.0,463102,Pasadena,"(34.137723, -118.083735)",91107
2317,1328.0,463200,Pasadena,"(34.138754, -118.088815)",91107
2318,1325.0,463300,San Pasqual,"(34.1392215, -118.1028395)",91107
2319,1478.0,463400,San Pasqual,"(34.139062, -118.1101745)",91107
2320,1478.0,463400,San Pasqual,"(34.139062, -118.1101745)",91106
2321,1535.0,463500,Pasadena,"(34.137879, -118.1268055)",91101
2322,1535.0,463500,Pasadena,"(34.137879, -118.1268055)",91108
2323,1535.0,463500,Pasadena,"(34.137879, -118.1268055)",91106
2324,1535.0,463500,Pasadena,"(34.137879, -118.1268055)",91126
2325,1535.0,463500,Pasadena,"(34.137879, -118.1268055)",91125
2326,1576.0,463601,Pasadena,"(34.140861, -118.1368515)",91101
2327,1576.0,463601,Pasadena,"(34.140861, -118.1368515)",91106
2328,1727.0,463602,Pasadena,"(34.1408065, -118.1458915)",91101
2329,1727.0,463602,Pasadena,"(34.1408065, -118.1458915)",91106
2330,1727.0,463602,Pasadena,"(34.1408065, -118.1458915)",91105
2331,2439.0,463700,Pasadena,"(34.139994, -118.1590535)",91105
2332,2439.0,463700,Pasadena,"(34.139994, -118.1590535)",91129
2333,2439.0,463700,Pasadena,"(34.139994, -118.1590535)",91184
2334,2439.0,463700,Pasadena,"(34.139994, -118.1590535)",91115
2335,2439.0,463700,Pasadena,"(34.139994, -118.1590535)",91123
2336,3152.0,463800,Pasadena,"(34.13445, -118.1753385)",90042
2337,3152.0,463800,Pasadena,"(34.13445, -118.1753385)",91105
2338,1922.0,463900,Pasadena,"(34.1298475, -118.159162)",91189
2339,1922.0,463900,Pasadena,"(34.1298475, -118.159162)",91030
2340,1922.0,463900,Pasadena,"(34.1298475, -118.159162)",91105
2341,1701.0,464000,Pasadena,"(34.126583, -118.1390375)",91106
2342,1701.0,464000,Pasadena,"(34.126583, -118.1390375)",91108
2343,1701.0,464000,Pasadena,"(34.126583, -118.1390375)",91105
2344,1701.0,464000,Pasadena,"(34.126583, -118.1390375)",91030
2345,3500.0,464100,San Marino,"(34.1211415, -118.123201)",91108
2346,3500.0,464100,San Marino,"(34.1211415, -118.123201)",91106
2347,3500.0,464100,San Marino,"(34.1211415, -118.123201)",91030
2348,3500.0,464100,San Marino,"(34.1211415, -118.123201)",91775
2349,3500.0,464200,San Marino,"(34.125398, -118.098356)",91775
2350,3500.0,464200,San Marino,"(34.125398, -118.098356)",91118
2351,3500.0,464200,San Marino,"(34.125398, -118.098356)",91108
2352,2054.0,480002,East San Gabriel,"(34.121451, -118.086002)",91108
2353,2054.0,480002,East San Gabriel,"(34.121451, -118.086002)",91775
2354,1279.0,480011,East San Gabriel,"(34.125885, -118.0749615)",91775
2355,1301.0,480012,East San Gabriel,"(34.118664, -118.074084)",91780
2356,1301.0,480012,East San Gabriel,"(34.118664, -118.074084)",91775
2357,1389.0,480101,Temple City,"(34.1084905, -118.0732765)",91780
2358,1389.0,480101,Temple City,"(34.1084905, -118.0732765)",91775
2359,1313.0,480102,East San Gabriel,"(34.108457, -118.0841215)",91775
2360,1313.0,480102,East San Gabriel,"(34.108457, -118.0841215)",91776
2361,1313.0,480201,San Gabriel,"(34.1079865, -118.1118095)",91776
2362,1313.0,480201,San Gabriel,"(34.1079865, -118.1118095)",91775
2363,2197.0,480202,San Gabriel,"(34.108893, -118.097545)",91775
2364,2197.0,480202,San Gabriel,"(34.108893, -118.097545)",91776
2365,1354.0,480302,Alhambra,"(34.101241, -118.1218435)",91801
2366,1354.0,480302,Alhambra,"(34.101241, -118.1218435)",91775
2367,1203.0,480303,Alhambra,"(34.095151, -118.1377285)",91801
2368,1183.0,480304,Alhambra,"(34.0960955, -118.1307685)",91801
2369,1269.0,480400,Alhambra,"(34.104914, -118.1317765)",91801
2370,1269.0,480400,Alhambra,"(34.104914, -118.1317765)",91185
2371,1478.0,480500,South Pasadena,"(34.1074225, -118.14498)",91030
2372,1478.0,480500,South Pasadena,"(34.1074225, -118.14498)",91031
2373,1443.0,480600,South Pasadena,"(34.118849, -118.1584545)",91030
2374,1409.0,480702,South Pasadena,"(34.1055515, -118.168678)",91030
2375,1633.0,480703,South Pasadena,"(34.1072095, -118.1642505)",91030
2376,1486.0,480704,South Pasadena,"(34.107212, -118.15331)",91030
2377,978.0,480802,Alhambra,"(34.0815825, -118.152446)",91803
2378,978.0,480802,Alhambra,"(34.0815825, -118.152446)",91801
